Title,Year,Source title,DOI,Link
"Analysis of online social network connections for identification of influential users: Survey and open research issues",2018,"ACM Computing Surveys","10.1145/3155897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042495487&doi=10.1145%2f3155897&partnerID=40&md5=b1814d45ec28e0437fb3a0d8d217233e"
"Secure Smart Homes: Opportunities and challenges",2017,"ACM Computing Surveys","10.1145/3122816","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030670097&doi=10.1145%2f3122816&partnerID=40&md5=07235df4c92d029181ff3e89051002f5"
"A survey of interactive Remote rendering systems",2015,"ACM Computing Surveys","10.1145/2719921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930619661&doi=10.1145%2f2719921&partnerID=40&md5=1ca9f1a94f6aadde402a7ccddd3d205d"
"Indoor localization improved by spatial context - A survey",2019,"ACM Computing Surveys","10.1145/3322241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070714288&doi=10.1145%2f3322241&partnerID=40&md5=bd3c95d440b1acae2779a8614cd2b4d4"
"A survey on fully homomorphic encryption: An engineering perspective",2017,"ACM Computing Surveys","10.1145/3124441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040233317&doi=10.1145%2f3124441&partnerID=40&md5=8e4ffccb94e9cb51fdbe17f74f653eb9"
"Effective regression test case selection: A systematic literature review",2017,"ACM Computing Surveys","10.1145/3057269","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027072102&doi=10.1145%2f3057269&partnerID=40&md5=3b5f2a0dcdc805ec976f421767c38b70"
"A Survey of Role Mining",2016,"ACM Computing Surveys","10.1145/2871148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963800606&doi=10.1145%2f2871148&partnerID=40&md5=f7daa1be3e63f549d871dd5b793c6aca"
"Presentation attack detection for iris recognition: An assessment of the state-of-the-art",2018,"ACM Computing Surveys","10.1145/3232849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053259766&doi=10.1145%2f3232849&partnerID=40&md5=954e9ca32b0fa1bb4420c423daca6ec1"
"A survey of active object languages",2017,"ACM Computing Surveys","10.1145/3122848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032984178&doi=10.1145%2f3122848&partnerID=40&md5=099275f5a9e0b8024b63fdbe14a0c7f5"
"Cloud log forensics: Foundations, state of the art, and future directions",2016,"ACM Computing Surveys","10.1145/2906149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971268778&doi=10.1145%2f2906149&partnerID=40&md5=28ea218658994c0b36eac6d76e36715f"
"A survey of automatic protocol reverse engineering tools",2015,"ACM Computing Surveys","10.1145/2840724","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950272635&doi=10.1145%2f2840724&partnerID=40&md5=03327c9fead179da0eac4ca0aa8191bb"
"A survey on cache management mechanisms for real-time embedded systems",2015,"ACM Computing Surveys","10.1145/2830555","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954326956&doi=10.1145%2f2830555&partnerID=40&md5=319af44f9ebd99daef74529a35f4b7d2"
"A survey on hypervisor-based monitoring: Approaches, applications, and evolutions",2015,"ACM Computing Surveys","10.1145/2775111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939799918&doi=10.1145%2f2775111&partnerID=40&md5=a625069574286d3a39fd73ad5cce4bcf"
"Video description: A survey of methods, datasets, and evaluation metrics",2019,"ACM Computing Surveys","10.1145/3355390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074160008&doi=10.1145%2f3355390&partnerID=40&md5=0b0ea51442c37b8cb06ba0d1a67a1f6e"
"Olfaction-enhanced multimedia: A survey of application domains, displays, and research challenges",2016,"ACM Computing Surveys","10.1145/2816454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971568212&doi=10.1145%2f2816454&partnerID=40&md5=2a00e182f6528e67420354416290454c"
"A survey of techniques for architecting and managing asymmetric multicore processors",2016,"ACM Computing Surveys","10.1145/2856125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969964610&doi=10.1145%2f2856125&partnerID=40&md5=74f0a0d60f362d7cd0c2bd73ba48a6ff"
"Classification framework of MapReduce scheduling algorithms",2015,"ACM Computing Surveys","10.1145/2693315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929484732&doi=10.1145%2f2693315&partnerID=40&md5=8aa9285419032baf3bbe5170fcf6c973"
"An Overview of Service Placement Problem in Fog and Edge Computing",2020,"ACM Computing Surveys","10.1145/3391196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089412299&doi=10.1145%2f3391196&partnerID=40&md5=7291aa74c7f2605408f44b0c0096e652"
"Software-defined Networking-based DDoS Defense Mechanisms",2019,"ACM Computing Surveys","10.1145/3301614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065711627&doi=10.1145%2f3301614&partnerID=40&md5=6b47ac4b29f100e8e6db5f4db855ed50"
"GPU virtualization and scheduling methods: A comprehensive survey",2017,"ACM Computing Surveys","10.1145/3068281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027078923&doi=10.1145%2f3068281&partnerID=40&md5=a73f284c814656a45d70e48192190faf"
"Knuckle print biometrics and fusion schemes - Overview, challenges, and solutions",2016,"ACM Computing Surveys","10.1145/2938727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997755028&doi=10.1145%2f2938727&partnerID=40&md5=ce0dbc254f64494ac53b097ea83617a6"
"Evolution of attacks, threat models, and solutions for virtualized systems",2016,"ACM Computing Surveys","10.1145/2856126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968799213&doi=10.1145%2f2856126&partnerID=40&md5=f9b428aefba38834142619e192165b79"
"A systematic review of service level management in the cloud",2015,"ACM Computing Surveys","10.1145/2843890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954339118&doi=10.1145%2f2843890&partnerID=40&md5=002315895f7f336afe26e10073789460"
"A Survey of Learning Causality with Data: Problems and Methods",2020,"ACM Computing Surveys","10.1145/3397269","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092183291&doi=10.1145%2f3397269&partnerID=40&md5=5f8280d82d1438ff973287117317ff08"
"Network structure inference, a survey: Motivations, methods, and applications",2018,"ACM Computing Surveys","10.1145/3154524","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046547014&doi=10.1145%2f3154524&partnerID=40&md5=4790705a5c874e9f4ad2c84cdb3de82e"
"Augmentation techniques for mobile cloud computing: A taxonomy, survey, and future directions",2018,"ACM Computing Surveys","10.1145/3152397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040677359&doi=10.1145%2f3152397&partnerID=40&md5=6959afb95f70d0961021aeaad9a42f7d"
"Biometric recognition in automated border control: A survey",2016,"ACM Computing Surveys","10.1145/2933241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978280222&doi=10.1145%2f2933241&partnerID=40&md5=f08d28ef903b938707905098296eacd4"
"Detecting malicious data injections in wireless sensor networks: A survey",2015,"ACM Computing Surveys","10.1145/2818184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945392187&doi=10.1145%2f2818184&partnerID=40&md5=65bd6331f874d4710041116f36a45bdd"
"Scalable deep learning on distributed infrastructures: Challenges, techniques, and tools",2020,"ACM Computing Surveys","10.1145/3363554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079573661&doi=10.1145%2f3363554&partnerID=40&md5=c464c9fb8117bb1862642f00717e76ff"
"A survey on graph drawing beyond planarity",2019,"ACM Computing Surveys","10.1145/3301281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062473978&doi=10.1145%2f3301281&partnerID=40&md5=0854f72fa4a0daab354cb626e67ff563"
"Data-driven techniques in disaster information management",2017,"ACM Computing Surveys","10.1145/3017678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017104544&doi=10.1145%2f3017678&partnerID=40&md5=941b031194aab5b4b9424b77738bd271"
"A survey on crossover operators",2016,"ACM Computing Surveys","10.1145/3009966","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006976203&doi=10.1145%2f3009966&partnerID=40&md5=b737a219c991be11a405e79439459924"
"Understanding GPU power: A survey of profiling, modeling, and simulation methods",2016,"ACM Computing Surveys","10.1145/2962131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988905990&doi=10.1145%2f2962131&partnerID=40&md5=b028aef7a853f13a42633dedae4e4d2f"
"The multiple facets of software diversity: Recent developments in year 2000 and beyond",2015,"ACM Computing Surveys","10.1145/2807593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945937656&doi=10.1145%2f2807593&partnerID=40&md5=12c7be9617cca7f3b0ddc75b0088ee3e"
"Survey on broadcast algorithms for Mobile Ad Hoc Networks",2015,"ACM Computing Surveys","10.1145/2786005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938392152&doi=10.1145%2f2786005&partnerID=40&md5=6fc0f0bd1d1bc1dd27cf58a4a0cb597d"
"The state of public Infrastructure-as-a-Service cloud security",2015,"ACM Computing Surveys","10.1145/2767181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937773837&doi=10.1145%2f2767181&partnerID=40&md5=5bb3a50a7518726aed99cbbde6ac7907"
"Applications of distributed ledger technologies to the internet of things: A survey",2019,"ACM Computing Surveys","10.1145/3359982","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075606103&doi=10.1145%2f3359982&partnerID=40&md5=d067ea925605b7b5ffbd39f78cab9961"
"Machine learning for smart building applications: Review and taxonomy",2019,"ACM Computing Surveys","10.1145/3311950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065743149&doi=10.1145%2f3311950&partnerID=40&md5=bdfffb2f7e21fa63b7b30586e5d812b5"
"A systematic review for smart city data analytics",2019,"ACM Computing Surveys","10.1145/3239566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055989566&doi=10.1145%2f3239566&partnerID=40&md5=6d248ff481d4a764e0cdad5c963c0cad"
"Target tracking for sensor networks: A survey",2016,"ACM Computing Surveys","10.1145/2938639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978218378&doi=10.1145%2f2938639&partnerID=40&md5=bc6573260f36c9087dd1c879d7eaec77"
"The Creation and Detection of Deepfakes",2021,"ACM Computing Surveys",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102667698&partnerID=40&md5=49a426bf88cdb358dc267ee26b2d9079"
"A Survey of Blockchain-Based Strategies for Healthcare",2020,"ACM Computing Surveys","10.1145/3376915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086144949&doi=10.1145%2f3376915&partnerID=40&md5=36b23202d386427b8a79fc5aec93d96f"
"Data storage management in cloud environments: Taxonomy, survey, and future directions",2017,"ACM Computing Surveys","10.1145/3136623","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033973998&doi=10.1145%2f3136623&partnerID=40&md5=37e1e682ccf36c5aa648cd246423fcd8"
"Searching the Web of Things: State of the art, challenges, and solutions",2017,"ACM Computing Surveys","10.1145/3092695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028651698&doi=10.1145%2f3092695&partnerID=40&md5=a52248fa17a9abb6bf24041e7602f571"
"A survey of Power and energy predictive models in HPC systems and applications",2017,"ACM Computing Surveys","10.1145/3078811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023160835&doi=10.1145%2f3078811&partnerID=40&md5=1e5f15e4699efda1abb9bda3cefadb25"
"Trust and reputation models for multiagent systems",2015,"ACM Computing Surveys","10.1145/2816826","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945547914&doi=10.1145%2f2816826&partnerID=40&md5=eafd122d81e3eed0842b3c8109fc0aba"
"A taxonomy and future directions for sustainable cloud computing: 360 degree view",2018,"ACM Computing Surveys","10.1145/3241038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060525188&doi=10.1145%2f3241038&partnerID=40&md5=d3f40eea5104992aa1dda08cc14c583b"
"Simulation and experimentation platforms for underwater acoustic sensor networks: Advancements and challenges",2017,"ACM Computing Surveys","10.1145/3040990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019841681&doi=10.1145%2f3040990&partnerID=40&md5=9ee2126a7a347da005b4fc92f7f2fd52"
"CASE Tool support for variability management in software product lines",2017,"ACM Computing Surveys","10.1145/3034827","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017139105&doi=10.1145%2f3034827&partnerID=40&md5=5825b1032c45237740832e0b7457a506"
"Droid: Assessment and evaluation of android application analysis tools",2016,"ACM Computing Surveys","10.1145/2996358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993995250&doi=10.1145%2f2996358&partnerID=40&md5=7d74f188f10de10a03767e976ad6fc88"
"A Survey of Network Virtualization Techniques for Internet of Things Using SDN and NFV",2020,"ACM Computing Surveys","10.1145/3379444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086999644&doi=10.1145%2f3379444&partnerID=40&md5=d2840a3c9c05a975709bd603bd3e166f"
"Program analysis of commodity IoT applications for security and privacy: Challenges and opportunities",2019,"ACM Computing Surveys","10.1145/3333501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072015894&doi=10.1145%2f3333501&partnerID=40&md5=270584e2e9917d86cccc36e032f45c47"
"Is multimedia multisensorial? - A review of mulsemedia systems",2018,"ACM Computing Surveys","10.1145/3233774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053885481&doi=10.1145%2f3233774&partnerID=40&md5=c5733514ca1eba207ac91d18186e513a"
"RDF data storage and query processing schemes: A survey",2018,"ACM Computing Surveys","10.1145/3177850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053259839&doi=10.1145%2f3177850&partnerID=40&md5=322f828530d716a46ab0b40454391ccb"
"Survey on access control for community-centered collaborative systems",2018,"ACM Computing Surveys","10.1145/3146025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040704657&doi=10.1145%2f3146025&partnerID=40&md5=31df4238d41583418af8188f74785dc6"
"Vehicular Networks: A new challenge for Content-Delivery-Based applications",2016,"ACM Computing Surveys","10.1145/2903745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975059597&doi=10.1145%2f2903745&partnerID=40&md5=51bd28ee47d170fbdad50598de2a0c2d"
"Academic plagiarism detection: A systematic literature review",2019,"ACM Computing Surveys","10.1145/3345317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074130170&doi=10.1145%2f3345317&partnerID=40&md5=f60d36721f586852ebcffa35019c75ae"
"Visual menu techniques",2016,"ACM Computing Surveys","10.1145/3002171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006337689&doi=10.1145%2f3002171&partnerID=40&md5=8dbc710c144ba62aa1a6f14e536b4bcf"
"Data-driven human mobility modeling: A survey and engineering guidance for mobile networking",2015,"ACM Computing Surveys","10.1145/2840722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954271444&doi=10.1145%2f2840722&partnerID=40&md5=9c06152d438e4953e7ce6327f0b85566"
"Digital digits: A comprehensive survey of finger augmentation devices",2015,"ACM Computing Surveys","10.1145/2828993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954325585&doi=10.1145%2f2828993&partnerID=40&md5=453ba770f34d06996486303e03e47278"
"A comprehensive survey of neural architecture search: Challenges and solutions",2021,"ACM Computing Surveys","10.1145/3447582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109212553&doi=10.1145%2f3447582&partnerID=40&md5=b1ecd8ad2e1f2775295f6cd108e0518b"
"A survey of coarse-grained reconfigurable architecture and design: Taxonomy, challenges, and applications",2019,"ACM Computing Surveys","10.1145/3357375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074169161&doi=10.1145%2f3357375&partnerID=40&md5=bbdac94deb2fceba1e015425ac45237c"
"Host-based intrusion detection system with system calls: Review and future trends",2019,"ACM Computing Surveys","10.1145/3214304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061432434&doi=10.1145%2f3214304&partnerID=40&md5=79733e89d80f9cb489cb1849a80a4e91"
"A critical review of proactive detection of driver stress levels based on multimodal measurements",2018,"ACM Computing Surveys","10.1145/3186585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053935621&doi=10.1145%2f3186585&partnerID=40&md5=362d667451083758503de743be328cc5"
"A functional taxonomy of music generation systems",2017,"ACM Computing Surveys","10.1145/3108242","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030665111&doi=10.1145%2f3108242&partnerID=40&md5=4aaaafbc4144d921faa188eb443aa792"
"A survey of qualitative spatial and temporal calculi: Algebraic and computational properties",2017,"ACM Computing Surveys","10.1145/3038927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017117669&doi=10.1145%2f3038927&partnerID=40&md5=f3ab07b11bee4378041fa8e03b134b17"
"Attestation in Wireless Sensor Networks: A survey",2016,"ACM Computing Surveys","10.1145/2988546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988851710&doi=10.1145%2f2988546&partnerID=40&md5=c85f3bef4736884160a711494280fb4c"
"A Survey of Architectural Techniques for Managing Process Variation",2016,"ACM Computing Surveys","10.1145/2871167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958770551&doi=10.1145%2f2871167&partnerID=40&md5=99282ecc65fd91174e80a9b6d4a5cbc0"
"Thermal-aware scheduling in green data centers",2015,"ACM Computing Surveys","10.1145/2678278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923578783&doi=10.1145%2f2678278&partnerID=40&md5=2c00f7bb527ca22904264c03ea1be91f"
"On computing mapping of 3D objects: A survey",2015,"ACM Computing Surveys","10.1145/2668020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924952725&doi=10.1145%2f2668020&partnerID=40&md5=dbd9004f97807553837926a50cbee019"
"Generative Adversarial Networks in Computer Vision: A Survey and Taxonomy",2021,"ACM Computing Surveys","10.1145/3439723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103870927&doi=10.1145%2f3439723&partnerID=40&md5=aab99db2f67e7257a5cdc1a4333275c2"
"Application Management in Fog Computing Environments: A Taxonomy, Review and Future Directions",2020,"ACM Computing Surveys","10.1145/3403955","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090599166&doi=10.1145%2f3403955&partnerID=40&md5=6865a729fe48c1c3c18f2bc317f7950e"
"A game-theoretic taxonomy and survey of defensive deception for cybersecurity and privacy",2019,"ACM Computing Surveys","10.1145/3337772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072021194&doi=10.1145%2f3337772&partnerID=40&md5=2f4b57141201bc83e6e3d1a90beb5406"
"A survey and taxonomy of self-aware and self-adaptive cloud autoscaling systems",2018,"ACM Computing Surveys","10.1145/3190507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047325550&doi=10.1145%2f3190507&partnerID=40&md5=2fdd4ae61cb25dd5f7421228ce8cbc2c"
"A review onquantification learning",2017,"ACM Computing Surveys","10.1145/3117807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030687694&doi=10.1145%2f3117807&partnerID=40&md5=4c9cbcdb1c570a2d473ac055c15f6546"
"Probabilistic complex event recognition: A survey",2017,"ACM Computing Surveys","10.1145/3117809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030683469&doi=10.1145%2f3117809&partnerID=40&md5=e748c0f40a2991c8f49fe9194745bd49"
"Survey of recent prefetching techniques for processor caches",2016,"ACM Computing Surveys","10.1145/2907071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965105240&doi=10.1145%2f2907071&partnerID=40&md5=8298795ee0053a6bd32c259dae5dcbe2"
"Survey of mobile device virtualization: Taxonomy and state of the art",2016,"ACM Computing Surveys","10.1145/2897164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964413471&doi=10.1145%2f2897164&partnerID=40&md5=b0faf5fabc8cbe625ec1c967f2793edb"
"Deep learning for sensor-based human activity recognition: Overview, challenges, and opportunities",2021,"ACM Computing Surveys","10.1145/3447744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109208309&doi=10.1145%2f3447744&partnerID=40&md5=7e39c3640f76399da4d38a1cadc28866"
"Outlier Detection: Methods, Models, and Classification",2020,"ACM Computing Surveys","10.1145/3381028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089420058&doi=10.1145%2f3381028&partnerID=40&md5=08941b8203fadb1e921cad698fc0a9eb"
"A comprehensive survey on parallelization and elasticity in stream processing",2019,"ACM Computing Surveys","10.1145/3303849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065743976&doi=10.1145%2f3303849&partnerID=40&md5=c2fe3a69c28204d964f08104902a824d"
"Activity recognition with evolving data streams: A review",2018,"ACM Computing Surveys","10.1145/3158645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053231898&doi=10.1145%2f3158645&partnerID=40&md5=a53f28d22a3cd5b99919954103bfefc8"
"Collaborative security: A survey and taxonomy",2015,"ACM Computing Surveys","10.1145/2785733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938333186&doi=10.1145%2f2785733&partnerID=40&md5=38772a52afab30c081e7e6b9d294feb9"
"Knowledge graphs",2021,"ACM Computing Surveys","10.1145/3447772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108965182&doi=10.1145%2f3447772&partnerID=40&md5=328ba4bcb19b24906917fdfcf1a06ea9"
"The AI-based cyber threat landscape: A survey",2020,"ACM Computing Surveys","10.1145/3372823","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079571437&doi=10.1145%2f3372823&partnerID=40&md5=84f91eb6efd5d4d92aa93f349b29faf7"
"Multi-model Databases: A new journey to handle the variety of data",2019,"ACM Computing Surveys","10.1145/3323214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068045246&doi=10.1145%2f3323214&partnerID=40&md5=2b7782a4961e78135150f84fdda8ddbf"
"A survey on brain biometrics",2019,"ACM Computing Surveys","10.1145/3230632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062493181&doi=10.1145%2f3230632&partnerID=40&md5=596268e2d4f4ee8d73d5532230da7d24"
"Recent advances in transfer learning for cross-dataset visual recognition: A problem-oriented perspective",2019,"ACM Computing Surveys","10.1145/3291124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062460059&doi=10.1145%2f3291124&partnerID=40&md5=cebfde06b65658c1658cc1c763b34e4f"
"Urban computing leveraging location-based social network data: A survey",2019,"ACM Computing Surveys","10.1145/3301284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062391017&doi=10.1145%2f3301284&partnerID=40&md5=0cd1ffe3adc501fdd04ba4aa47552c5a"
"A Systematic Review of Shared Sensor Networks",2016,"ACM Computing Surveys","10.1145/2851510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958761739&doi=10.1145%2f2851510&partnerID=40&md5=62df95ffb086920df8fb61aee3462bc9"
"The real-time linux kernel: A survey on Preempt_RT",2019,"ACM Computing Surveys","10.1145/3297714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062329031&doi=10.1145%2f3297714&partnerID=40&md5=a43b3c98000b3c48c3c7c13ed9e4e86f"
"Relation extraction using distant supervision: A survey",2019,"ACM Computing Surveys","10.1145/3241741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061444233&doi=10.1145%2f3241741&partnerID=40&md5=70000b511076a77930affc6caee50585"
"Facial expression analysis under partial occlusion: A survey",2018,"ACM Computing Surveys","10.1145/3158369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046541876&doi=10.1145%2f3158369&partnerID=40&md5=8f702fdb0e6b924dca5005b442d8746d"
"Non-GPS positioning systems: A survey",2017,"ACM Computing Surveys","10.1145/3098207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029358508&doi=10.1145%2f3098207&partnerID=40&md5=2978ac529b60dd09cf76a6492e718230"
"A survey of measures and methods for matching geospatial vector datasets",2016,"ACM Computing Surveys","10.1145/2963147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983747506&doi=10.1145%2f2963147&partnerID=40&md5=4dd685586670db218da235e8d4cf06d7"
"The ethics of computing: A survey of the computing-oriented literature",2016,"ACM Computing Surveys","10.1145/2871196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963815738&doi=10.1145%2f2871196&partnerID=40&md5=0cdaa947eec29bc78f6149b48c817d4d"
"Practical secure computation outsourcing: A survey",2018,"ACM Computing Surveys","10.1145/3158363","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042605589&doi=10.1145%2f3158363&partnerID=40&md5=a4c00093610688d07920047f76df402f"
"A survey on data-flow testing",2017,"ACM Computing Surveys","10.1145/3020266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017178095&doi=10.1145%2f3020266&partnerID=40&md5=119cf3717d065cf6c095f4279ce212ff"
"A survey of timing channels and countermeasures",2017,"ACM Computing Surveys","10.1145/3023872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017127711&doi=10.1145%2f3023872&partnerID=40&md5=dfba0312c72eb1e12507ed4d4b48de3b"
"Performance and security improvements for Tor: A survey",2016,"ACM Computing Surveys","10.1145/2946802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989283968&doi=10.1145%2f2946802&partnerID=40&md5=ac8f81c62dea33ce8f781230a8d930db"
"Geomagnetism for smartphone-based indoor localization: Challenges, advances, and comparisons",2017,"ACM Computing Surveys","10.1145/3139222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040230291&doi=10.1145%2f3139222&partnerID=40&md5=c823cf01ade39bb149c5cb9fe71b52ee"
"A tutorial on canonical correlation methods",2017,"ACM Computing Surveys","10.1145/3136624s","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040241022&doi=10.1145%2f3136624s&partnerID=40&md5=a78794cde8cd808ecb1dd5b41c23a279"
"Rare event detection and propagation in wireless sensor networks",2016,"ACM Computing Surveys","10.1145/2885508","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963830647&doi=10.1145%2f2885508&partnerID=40&md5=4d89b706b2fb2fe7b1b0e9d83f7fca2f"
"Renegotiation in service level agreement management for a cloud-based system",2015,"ACM Computing Surveys","10.1145/2716319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929455910&doi=10.1145%2f2716319&partnerID=40&md5=b1b88c62f1785ce120ff03cc1133f0d0"
"Recommender Systems Leveraging Multimedia Content",2020,"ACM Computing Surveys","10.1145/3407190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092699636&doi=10.1145%2f3407190&partnerID=40&md5=8c2d38858d16809eda522c675cbc9c08"
"Multi-robot assembly strategies and metrics",2018,"ACM Computing Surveys","10.1145/3150225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040698147&doi=10.1145%2f3150225&partnerID=40&md5=471c461d9ef5f07f1c82b9defa29c314"
"A Survey of Android Malware Detection with Deep Neural Models",2021,"ACM Computing Surveys","10.1145/3417978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100821584&doi=10.1145%2f3417978&partnerID=40&md5=80c573c95e1852bcc78dff8d11606b87"
"Malware dynamic analysis evasion techniques: A survey",2019,"ACM Computing Surveys","10.1145/3365001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075622218&doi=10.1145%2f3365001&partnerID=40&md5=0b0bdbce8f742c2b949e72877601d590"
"Indoor positioning based on visible light communication: A performance-based survey of real-world prototypes",2019,"ACM Computing Surveys","10.1145/3299769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073893749&doi=10.1145%2f3299769&partnerID=40&md5=3f5018b4c65f117fd3b6b6a082f5df79"
"A survey on routing in anonymous communication protocols",2018,"ACM Computing Surveys","10.1145/3182658","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051419339&doi=10.1145%2f3182658&partnerID=40&md5=bb6e3b1e2cacdaf4ab77a1fbb5dc05f5"
