Title,Year,Source title,DOI,Link
"Fast R-CNN",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964588182&doi=10.1109%2fICCV.2015.169&partnerID=40&md5=a20bd3b46a2dd9c7893e12e9c19e5e4c"
"Mask R-CNN",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040313738&doi=10.1109%2fICCV.2017.322&partnerID=40&md5=ec54a6e3213e19d0e80a918920697dc5"
"Delving deep into rectifiers: Surpassing human-level performance on imagenet classification",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.123","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973911419&doi=10.1109%2fICCV.2015.123&partnerID=40&md5=b9377e77f9f5a62f1b13e176407f7c32"
"Unpaired Image-to-Image Translation Using Cycle-Consistent Adversarial Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041892358&doi=10.1109%2fICCV.2017.244&partnerID=40&md5=5b133033b8502149509e111cb88f3919"
"Focal Loss for Dense Object Detection",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041916350&doi=10.1109%2fICCV.2017.324&partnerID=40&md5=c6cb33ee17d98ca4faa8450d059dbb8f"
"Learning spatiotemporal features with 3D convolutional networks",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973865953&doi=10.1109%2fICCV.2015.510&partnerID=40&md5=733743a7c3f1f15b597712b90cad90f8"
"Grad-CAM: Visual Explanations from Deep Networks via Gradient-Based Localization",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041910265&doi=10.1109%2fICCV.2017.74&partnerID=40&md5=0681b91ac0bcd6c3905aa171e46f1378"
"Deep learning face attributes in the wild",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973917446&doi=10.1109%2fICCV.2015.425&partnerID=40&md5=1da67f13acf28106db916aa791f0012d"
"Learning deconvolution network for semantic segmentation",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973879016&doi=10.1109%2fICCV.2015.178&partnerID=40&md5=d134418c29d23acbdbd5d513b84de90e"
"Scalable person re-identification: A benchmark",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.133","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973855896&doi=10.1109%2fICCV.2015.133&partnerID=40&md5=0b538f9a91e6d3fc8261ea0f2f3f2aae"
"FlowNet: Learning optical flow with convolutional networks",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973904859&doi=10.1109%2fICCV.2015.316&partnerID=40&md5=d3061dfc2e389ca69c2d4692c09f56c0"
"Least Squares Generative Adversarial Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041908569&doi=10.1109%2fICCV.2017.304&partnerID=40&md5=fa209f8997bb52839f6b5fbc9e39c189"
"Deformable Convolutional Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.89","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041893623&doi=10.1109%2fICCV.2017.89&partnerID=40&md5=7268696e47d40db00e51551c7eb3b53d"
"Multi-view convolutional neural networks for 3D shape recognition",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973882748&doi=10.1109%2fICCV.2015.114&partnerID=40&md5=2d51348e0c4b74c3dd228cfb09a73e4a"
"Conditional random fields as recurrent neural networks",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973861983&doi=10.1109%2fICCV.2015.179&partnerID=40&md5=e2c727e7646bedaa7a4cadb599b225cd"
"VQA: Visual question answering",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973890960&doi=10.1109%2fICCV.2015.279&partnerID=40&md5=a8e8eb012465f11142839a0d8b12c1f0"
"Learning spatially regularized correlation filters for visual tracking",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.490","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973922861&doi=10.1109%2fICCV.2015.490&partnerID=40&md5=bd4ac22da6affab5a7e0fc58a156563d"
"Holistically-nested edge detection",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973859794&doi=10.1109%2fICCV.2015.164&partnerID=40&md5=59fb903fb06d98c9c729bb0ef4c9d69d"
"Predicting depth, surface normals and semantic labels with a common multi-scale convolutional architecture",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973897611&doi=10.1109%2fICCV.2015.304&partnerID=40&md5=fd7707090da72538d42ae427c83dfaef"
"Hierarchical convolutional features for visual tracking",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973869904&doi=10.1109%2fICCV.2015.352&partnerID=40&md5=e3b714c8bf7ab95dc6800333c81f0ee6"
"Bilinear CNN models for fine-grained visual recognition",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973863234&doi=10.1109%2fICCV.2015.170&partnerID=40&md5=87e7d09bc87e607400c9cd2d67cee108"
"Arbitrary Style Transfer in Real-Time with Adaptive Instance Normalization",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041925505&doi=10.1109%2fICCV.2017.167&partnerID=40&md5=d85925e7203309cee2c3a345e425939e"
"FCOS: Fully convolutional one-stage object detection",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00972","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081891103&doi=10.1109%2fICCV.2019.00972&partnerID=40&md5=54a765a23cd587501866a03b22099be7"
"StackGAN: Text to Photo-Realistic Image Synthesis with Stacked Generative Adversarial Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.629","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040306596&doi=10.1109%2fICCV.2017.629&partnerID=40&md5=19f592951fc620e711d0f4db147645b6"
"Unlabeled Samples Generated by GAN Improve the Person Re-identification Baseline in Vitro",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032302943&doi=10.1109%2fICCV.2017.405&partnerID=40&md5=6d8f5df8071538dbbfc908cd045f39b5"
"Searching for mobileNetV3",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078525267&doi=10.1109%2fICCV.2019.00140&partnerID=40&md5=19c27479db5ee733cad38ab0eb06c77c"
"PoseNet: A convolutional network for real-time 6-dof camera relocalization",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973912724&doi=10.1109%2fICCV.2015.336&partnerID=40&md5=1decfed962aff401c5281738999930ae"
"DeepDriving: Learning affordance for direct perception in autonomous driving",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973888858&doi=10.1109%2fICCV.2015.312&partnerID=40&md5=529204223f322b19e1e42c3e9050c157"
"Channel Pruning for Accelerating Very Deep Neural Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041900443&doi=10.1109%2fICCV.2017.155&partnerID=40&md5=4390d06ef804c8ba9e9dedfbb992ec74"
"Unsupervised visual representation learning by context prediction",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973916088&doi=10.1109%2fICCV.2015.167&partnerID=40&md5=449b5161d692ea81010952f6fd77b4b1"
"DualGAN: Unsupervised Dual Learning for Image-to-Image Translation",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041904928&doi=10.1109%2fICCV.2017.310&partnerID=40&md5=1dbcf8ead72ca8dfa2e756aee0691b17"
"MemNet: A Persistent Memory Network for Image Restoration",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.486","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041919200&doi=10.1109%2fICCV.2017.486&partnerID=40&md5=d471481929721f53c10f4350a75283da"
"Sequence to sequence - Video to text",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.515","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973882730&doi=10.1109%2fICCV.2015.515&partnerID=40&md5=bc633b49a1e94829b2a8231cf66f19a6"
"Visual tracking with fully convolutional networks",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973856013&doi=10.1109%2fICCV.2015.357&partnerID=40&md5=407b944d584a0f69987fce3156037e24"
"Learning Efficient Convolutional Networks through Network Slimming",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041906189&doi=10.1109%2fICCV.2017.298&partnerID=40&md5=98cf9391364e10514c29cd65118bb36c"
"Learning Spatio-Temporal Representation with Pseudo-3D Residual Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035203531&doi=10.1109%2fICCV.2017.590&partnerID=40&md5=0a122900822c73cacd25d59861301996"
"Soft-NMS - Improving Object Detection with One Line of Code",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041901350&doi=10.1109%2fICCV.2017.593&partnerID=40&md5=f6c5653fd224ff53582592a63e475969"
"Image Super-Resolution Using Dense Skip Connections",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041894273&doi=10.1109%2fICCV.2017.514&partnerID=40&md5=ad019a410cbb9b354c1bc38d1cd633c8"
"Learning Background-Aware Correlation Filters for Visual Tracking",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038083477&doi=10.1109%2fICCV.2017.129&partnerID=40&md5=be0ca41124659801bf4b6bd60513c69c"
"Simultaneous deep transfer across domains and tasks",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.463","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973897613&doi=10.1109%2fICCV.2015.463&partnerID=40&md5=d52d782e409f532669c8589ebfefebc2"
"AOD-Net: All-in-One Dehazing Network",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041909585&doi=10.1109%2fICCV.2017.511&partnerID=40&md5=45df3dc28dd30b716c40ae37cd1c0e5b"
"Describing videos by exploiting temporal structure",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973884896&doi=10.1109%2fICCV.2015.512&partnerID=40&md5=d919662d2067716c8ced3ebcd5fd150f"
"CenterNet: Keypoint triplets for object detection",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00667","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079120777&doi=10.1109%2fICCV.2019.00667&partnerID=40&md5=f5f94bee6a67e728f2c7b42bb79b0e32"
"ThiNet: A Filter Level Pruning Method for Deep Neural Network Compression",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041903498&doi=10.1109%2fICCV.2017.541&partnerID=40&md5=b54a805b259d3451eb6d5dd440b970a7"
"RMPE: Regional Multi-person Pose Estimation",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041930089&doi=10.1109%2fICCV.2017.256&partnerID=40&md5=789aebb1e19f15fd004ceadacabcc026"
"Revisiting Unreasonable Effectiveness of Data in Deep Learning Era",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.97","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041923826&doi=10.1109%2fICCV.2017.97&partnerID=40&md5=a82607c63b0bbcfb19fdcdda300873cc"
"Aligning books and movies: Towards story-like visual explanations by watching movies and reading books",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973911532&doi=10.1109%2fICCV.2015.11&partnerID=40&md5=74f706796a0f5fb4bd5ca6161ad917c2"
"CCNet: Criss-cross attention for semantic segmentation",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079745733&doi=10.1109%2fICCV.2019.00069&partnerID=40&md5=c9dc5eb6a489aec64a28b5a9e8694702"
"Deep networks for image super-resolution with sparse prior",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973897612&doi=10.1109%2fICCV.2015.50&partnerID=40&md5=3443aaf99f91f9f46d5cb41b0d6bd7dc"
"End-to-End Learning of Geometry and Context for Deep Stereo Regression",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041925922&doi=10.1109%2fICCV.2017.17&partnerID=40&md5=a2c6a8bf18d348df49753f69e7e64be4"
"SVDNet for Pedestrian Retrieval",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041911887&doi=10.1109%2fICCV.2017.410&partnerID=40&md5=42771bfbd8778b57ac16f498353f420c"
"How Far are We from Solving the 2D & 3D Face Alignment Problem? (and a Dataset of 230,000 3D Facial Landmarks)",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041925917&doi=10.1109%2fICCV.2017.116&partnerID=40&md5=809d52efbf63b4180170b49c3e8ca160"
"The Visual Object Tracking VOT2015 Challenge Results",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCVW.2015.79","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962023046&doi=10.1109%2fICCVW.2015.79&partnerID=40&md5=2cc7593dc70d3e7a3517990fb95ca12e"
"Object detection via a multi-region and semantic segmentation-aware U model",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973864191&doi=10.1109%2fICCV.2015.135&partnerID=40&md5=6a9f9b43e919a93f4d2a6d4684e79c32"
"BoxSup: Exploiting bounding boxes to supervise convolutional networks for semantic segmentation",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973890848&doi=10.1109%2fICCV.2015.191&partnerID=40&md5=97bfb422da42a9001a35dcd75656c836"
"FaceForensics++: Learning to detect manipulated facial images",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081924374&doi=10.1109%2fICCV.2019.00009&partnerID=40&md5=0d3b9a49170ab85ca82d1b415fdb5532"
"Escape from Cells: Deep Kd-Networks for the Recognition of 3D Point Cloud Models",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.99","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041901821&doi=10.1109%2fICCV.2017.99&partnerID=40&md5=85cfeba7747d2e9ad079a292c83e9587"
"EnhanceNet: Single Image Super-Resolution Through Automated Texture Synthesis",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041907399&doi=10.1109%2fICCV.2017.481&partnerID=40&md5=27fea27aef713002aba1a8e4a8e6d2d8"
"Aggregating local deep features for image retrieval",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973908877&doi=10.1109%2fICCV.2015.150&partnerID=40&md5=3d1e0314a6069cc269eb1e0d1b890d00"
"Pose-Driven Deep Convolutional Model for Person Re-identification",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041900801&doi=10.1109%2fICCV.2017.427&partnerID=40&md5=17e63c2c426aa3718a4cbb8f8ba53512"
"A Simple Yet Effective Baseline for 3d Human Pose Estimation",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041905480&doi=10.1109%2fICCV.2017.288&partnerID=40&md5=7df4a1192e210ffe46c0e09de44efb7f"
"Weakly-and semi-supervised learning of a deep convolutional network for semantic image segmentation",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973863204&doi=10.1109%2fICCV.2015.203&partnerID=40&md5=0e990c763ea2829de6612f61057f340c"
"Unsupervised learning of visual representations using videos",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973889989&doi=10.1109%2fICCV.2015.320&partnerID=40&md5=acff25044297a14d15721b97c49fe2cc"
"Slowfast networks for video recognition",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00630","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081895234&doi=10.1109%2fICCV.2019.00630&partnerID=40&md5=5f1d85b94de7cefd4328927ee5e3907d"
"CutMix: Regularization strategy to train strong classifiers with localizable features",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075506351&doi=10.1109%2fICCV.2019.00612&partnerID=40&md5=d110b4ea3f2ed10a2ebbceb4897c4801"
"Amulet: Aggregating Multi-level Convolutional Features for Salient Object Detection",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041920317&doi=10.1109%2fICCV.2017.31&partnerID=40&md5=1ff5ce71ff2e88d50143b3df3fb586e2"
"Discriminative learning of deep convolutional feature point descriptors",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973915418&doi=10.1109%2fICCV.2015.22&partnerID=40&md5=3d9736012acc91210e38ebd571a1f2c2"
"Deeply-Learned Part-Aligned Representations for Person Re-identification",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.349","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041905988&doi=10.1109%2fICCV.2017.349&partnerID=40&md5=506133d122b47842c585a788d4ec41ee"
"Learning Multi-attention Convolutional Neural Network for Fine-Grained Image Recognition",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031023277&doi=10.1109%2fICCV.2017.557&partnerID=40&md5=06ac79cbfd16914e32b90a54c5f89d99"
"Joint fine-tuning in deep neural networks for facial expression recognition",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973917824&doi=10.1109%2fICCV.2015.341&partnerID=40&md5=7296cd3328d62b969d96f57ba4859dd7"
"Compression artifacts reduction by a deep convolutional network",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973866806&doi=10.1109%2fICCV.2015.73&partnerID=40&md5=e26afe06636c6c39ff22790869beb390"
"Digging into self-supervised monocular depth estimation",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081918599&doi=10.1109%2fICCV.2019.00393&partnerID=40&md5=b41cfe9d0c92c43ecbcdbe816c6eb95c"
"Photographic Image Synthesis with Cascaded Refinement Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039423419&doi=10.1109%2fICCV.2017.168&partnerID=40&md5=f0ca50a8189bc974c8236e6c8ac170fc"
"Learning Dynamic Siamese Network for Visual Object Tracking",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038571661&doi=10.1109%2fICCV.2017.196&partnerID=40&md5=7b155e346e150398de2667f67809edd4"
"Semantic image segmentation via deep parsing network",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973860883&doi=10.1109%2fICCV.2015.162&partnerID=40&md5=96c165a9ddc135c7e66dda370e688e86"
"SSD-6D: Making RGB-Based 3D Detection and 6D Pose Estimation Great Again",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041907567&doi=10.1109%2fICCV.2017.169&partnerID=40&md5=b1e2a702845d3ead5323d9c15da7d23f"
"Render for CNN: Viewpoint estimation in images using CNNs trained with rendered 3D model views",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.308","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973860892&doi=10.1109%2fICCV.2015.308&partnerID=40&md5=7f2519a0cca5e6e9b71d041a9041e996"
"Learning to track: Online multi-object tracking by decision making",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973864179&doi=10.1109%2fICCV.2015.534&partnerID=40&md5=29e0bf99e9c9b24de5ab7f9fdb5c0837"
"Structure-Measure: A New Way to Evaluate Foreground Maps",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.487","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041929055&doi=10.1109%2fICCV.2017.487&partnerID=40&md5=262508b942fec7d6ea1c0f800591bb14"
"KPConv: Flexible and deformable convolution for point clouds",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081586882&doi=10.1109%2fICCV.2019.00651&partnerID=40&md5=979be2c7dabc5638f8b31a1e4bc36a3e"
"Interpretable Explanations of Black Boxes by Meaningful Perturbation",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041928439&doi=10.1109%2fICCV.2017.371&partnerID=40&md5=c637c4b32186a889dc3248f23441ef9c"
"CREST: Convolutional Residual Learning for Visual Tracking",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041923592&doi=10.1109%2fICCV.2017.279&partnerID=40&md5=7de4dac37027b9aef9e7489072c26ea6"
"Free-form image inpainting with gated convolution",2019,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2019.00457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081918075&doi=10.1109%2fICCV.2019.00457&partnerID=40&md5=053092cda7b0f9f17fae88df9fe7537e"
"Flickr30k entities: Collecting region-to-phrase correspondences for richer image-to-sentence models",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973856017&doi=10.1109%2fICCV.2015.303&partnerID=40&md5=c92f760c859f25e4cf81839b68cf8ac9"
"Generating High-Quality Crowd Density Maps Using Contextual Pyramid CNNs",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041900822&doi=10.1109%2fICCV.2017.206&partnerID=40&md5=a1b4a18eaab05675fa3cabb743c409c5"
"DSOD: Learning Deeply Supervised Object Detectors from Scratch",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041925039&doi=10.1109%2fICCV.2017.212&partnerID=40&md5=72cd43e063d89864c1e95582842823fd"
"Multiple hypothesis tracking revisited",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973931772&doi=10.1109%2fICCV.2015.533&partnerID=40&md5=0edb0b413aa3ed02f3a009da2c7cce87"
"The Mapillary Vistas Dataset for Semantic Understanding of Street Scenes",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034013319&doi=10.1109%2fICCV.2017.534&partnerID=40&md5=31a694a43893e47da4d524e8d067bf9e"
"Zero-shot learning via semantic similarity embedding",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973910934&doi=10.1109%2fICCV.2015.474&partnerID=40&md5=1ec9cbb1eab7e9e500c60613aad19c2b"
"Temporal Action Detection with Structured Segment Networks",2017,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2017.317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041904173&doi=10.1109%2fICCV.2017.317&partnerID=40&md5=90c954c64d4a50c4d732aad843701cde"
"P-CNN: Pose-based CNN features for action recognition",2015,"Proceedings of the IEEE International Conference on Computer Vision","10.1109/ICCV.2015.368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973879622&doi=10.1109%2fICCV.2015.368&partnerID=40&md5=7b8d732c0f14f7aacd668e0e1fe77458"
