Title,Year,Source title,DOI,Link
"Time-Delay Neural Network for Continuous Emotional Dimension Prediction From Facial Expression Sequences",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2418092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928253736&doi=10.1109%2fTCYB.2015.2418092&partnerID=40&md5=1e3ab0e8ee15ff50cdb7175741f8aaf6"
"Visual Tracking via Weighted Local Cosine Similarity",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2360924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027940487&doi=10.1109%2fTCYB.2014.2360924&partnerID=40&md5=fc65e6bba71294521ed19f0374bfef4a"
"Network-Based Robust H2/H∞ Control for Linear Systems with Two-Channel Random Packet Dropouts and Time Delays",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2352291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027956916&doi=10.1109%2fTCYB.2014.2352291&partnerID=40&md5=d8e4e8cca578a3a52b7d14beacbd831f"
"Adaptive finite-time fuzzy control of nonlinear active suspension systems with input delay",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2894724","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064245545&doi=10.1109%2fTCYB.2019.2894724&partnerID=40&md5=7312611c4fea0827d3fa51f9ffeafc98"
"Predictor-based extended-state-observer design for consensus of mass with delays and disturbances",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2799798","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042080660&doi=10.1109%2fTCYB.2018.2799798&partnerID=40&md5=964a20667f9f0c2bad123461446e0e11"
"A Piecewise-Markovian Lyapunov Approach to Reliable Output Feedback Control for Fuzzy-Affine Systems with Time-Delays and Actuator Faults",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2749239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037630906&doi=10.1109%2fTCYB.2017.2749239&partnerID=40&md5=6d06b9dc82b85d6f36a41d3d089739a3"
"Fuzzy Adaptive Output Feedback Control of Uncertain Nonlinear Systems with Prescribed Performance",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2692767","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018998827&doi=10.1109%2fTCYB.2017.2692767&partnerID=40&md5=dda77f2df2a83780bea8e08807858b53"
"Unsupervised Topic Hypergraph Hashing for Efficient Mobile Image Retrieval",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2591068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992152145&doi=10.1109%2fTCYB.2016.2591068&partnerID=40&md5=98e0c9b250c05f1df8157cce3f90adc1"
"An External Archive-Guided Multiobjective Particle Swarm Optimization Algorithm",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2710133","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020713468&doi=10.1109%2fTCYB.2017.2710133&partnerID=40&md5=e08f3965fbeb2ebc4eb93db33fb64166"
"Learning flexible graph-based semi-supervised embedding",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2399456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960397147&doi=10.1109%2fTCYB.2015.2399456&partnerID=40&md5=c3091ddd14c8b314948fa8e0a6ac9e01"
"Fuzzy stochastic optimal guaranteed cost control of bio-economic singular markovian jump systems",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2375957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960089254&doi=10.1109%2fTCYB.2014.2375957&partnerID=40&md5=b8ee218ed67514aba46ccbda90259f5b"
"Semi-flocking algorithm for motion control of mobile sensors in large-scale surveillance systems",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2328659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919733861&doi=10.1109%2fTCYB.2014.2328659&partnerID=40&md5=756248372499f8bf9f770e3d61e986b9"
"Multidirectional Prediction Approach for Dynamic Multiobjective Optimization Problems",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2842158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048879984&doi=10.1109%2fTCYB.2018.2842158&partnerID=40&md5=791a5ad06f4cb9f1059eda3b6ad9ea45"
"An iterative co-saliency framework for RGBD images",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2771488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035815117&doi=10.1109%2fTCYB.2017.2771488&partnerID=40&md5=4cdbd4a657b3decdf2867c710dbb7a95"
"Cooperative Control of Mobile Sensor Networks for Environmental Monitoring: An Event-Triggered Finite-Time Control Scheme",2017,"IEEE transactions on cybernetics","10.1109/TCYB.2016.2601110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076298477&doi=10.1109%2fTCYB.2016.2601110&partnerID=40&md5=934fe88c3ec5ae810926f3fa8739de6b"
"Filtering of Discrete-Time Switched Neural Networks Ensuring Exponential Dissipative and l2 - L∞ Performances",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2655725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011665785&doi=10.1109%2fTCYB.2017.2655725&partnerID=40&md5=b92b8340e2c524b4b88443c802d965fd"
"Robotic online path planning on point cloud",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2430526","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929832742&doi=10.1109%2fTCYB.2015.2430526&partnerID=40&md5=5a8c32beaa9955b07dfaece92a95b764"
"Dynamic Group Learning Distributed Particle Swarm Optimization for Large-Scale Optimization and Its Application in Cloud Workflow Scheduling",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2933499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084696069&doi=10.1109%2fTCYB.2019.2933499&partnerID=40&md5=90db2689aa1f4cb96d3a71d63c98727c"
"Secure Distributed Finite-Time Filtering for Positive Systems over Sensor Networks under Deception Attacks",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2900478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078513140&doi=10.1109%2fTCYB.2019.2900478&partnerID=40&md5=8de9847c2260e28a5b0856ee0331d556"
"New results on sliding-mode control for Takagi-Sugeno fuzzy multiagent systems",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2804759","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042374586&doi=10.1109%2fTCYB.2018.2804759&partnerID=40&md5=5c78064b2b52ad2801a1f9686e538959"
"Adaptive Fuzzy Bounded Control for Consensus of Multiple Strict-Feedback Nonlinear Systems",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2645763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009909865&doi=10.1109%2fTCYB.2016.2645763&partnerID=40&md5=66f991f0623cb7e8f775241037ae6fbd"
"Dynamic signature verification system based on one real signature",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2630419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042613119&doi=10.1109%2fTCYB.2016.2630419&partnerID=40&md5=86e6e0c3b912a02a859770901143515d"
"Extreme Kernel Sparse Learning for Tactile Object Recognition",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2614809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992093286&doi=10.1109%2fTCYB.2016.2614809&partnerID=40&md5=4d43353d20d79e8dc564bb13850dbae4"
"Discrete-Time Nonzero-Sum Games for Multiplayer Using Policy-Iteration-Based Adaptive Dynamic Programming Algorithms",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2611613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029212433&doi=10.1109%2fTCYB.2016.2611613&partnerID=40&md5=f629add6d9ca9bdb79df8224ceb40f7c"
"Unknown Input Observer Design for Interval Type-2 T-S Fuzzy Systems with Immeasurable Premise Variables",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2602300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029495043&doi=10.1109%2fTCYB.2016.2602300&partnerID=40&md5=6c31b6499c7be99eb2d348b9783d5bfd"
"Command Filtering-Based Fuzzy Control for Nonlinear Systems with Saturation Input",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2633367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006869777&doi=10.1109%2fTCYB.2016.2633367&partnerID=40&md5=f29214d3a6b972fad9fa6af44bfd93c4"
"Necessary and sufficient conditions for consensus of fractional-order multiagent systems via sampled-data control",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2681718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017091243&doi=10.1109%2fTCYB.2017.2681718&partnerID=40&md5=43827555bb3491a6c2de20021b6e1e70"
"Supervised and Unsupervised Aspect Category Detection for Sentiment Analysis With Co-Occurrence Data",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2688801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017714710&doi=10.1109%2fTCYB.2017.2688801&partnerID=40&md5=f2a5685aec57e6ba6ad6e580a3cd4e67"
"Relational-Regularized Discriminative Sparse Learning for Alzheimer's Disease Diagnosis",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2644718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009876380&doi=10.1109%2fTCYB.2016.2644718&partnerID=40&md5=f73c5a92521b60cfb3fedaab065dfc1a"
"Infrared Ship Target Segmentation Based on Spatial Information Improved FCM",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2501848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027677451&doi=10.1109%2fTCYB.2015.2501848&partnerID=40&md5=5219397c8e796af3142c6fc2975c5b1c"
"Neural Network-Based Control of Networked Trilateral Teleoperation with Geometrically Unknown Constraints",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2422785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928969824&doi=10.1109%2fTCYB.2015.2422785&partnerID=40&md5=e2583e59f6a048e1414231b9d89e1f32"
"Colored traveling salesman problem",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2371918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960102421&doi=10.1109%2fTCYB.2014.2371918&partnerID=40&md5=352afa7144b26f2577c6a0c0009be80e"
"Incomplete Multiview Spectral Clustering with Adaptive Graph Learning",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2884715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058988225&doi=10.1109%2fTCYB.2018.2884715&partnerID=40&md5=2d7bc33f0896c36f4b6530311aae7c3f"
"Event-Triggered Adaptive Control of Saturated Nonlinear Systems with Time-Varying Partial State Constraints",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2865499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054256387&doi=10.1109%2fTCYB.2018.2865499&partnerID=40&md5=823971a8d1fcabe92fa69f130cf68be7"
"Deformable Parts Correlation Filters for Robust Visual Tracking",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2716101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023770506&doi=10.1109%2fTCYB.2017.2716101&partnerID=40&md5=1e549ad41b01c9b70712d1c6d34030e9"
"Synchronization of a Class of Switched Neural Networks with Time-Varying Delays via Nonlinear Feedback Control",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2475277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942031409&doi=10.1109%2fTCYB.2015.2475277&partnerID=40&md5=ab988cc9e1d0ed4853e58f65c4db8925"
"On Neighbor Information Utilization in Distributed Receding Horizon Control for Consensus-Seeking",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2459719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947998315&doi=10.1109%2fTCYB.2015.2459719&partnerID=40&md5=b5c9a082fadc708fd5d044ad8016d5a1"
"Synchronous Hybrid Event-and Time-Driven Consensus in Multiagent Networks with Time Delays",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2428056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938774871&doi=10.1109%2fTCYB.2015.2428056&partnerID=40&md5=61aea1d697142ff3882efd880ab26ebf"
"Event-Triggered Adaptive Output Feedback Control for a Class of Uncertain Nonlinear Systems with Actuator Failures",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2868169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053632968&doi=10.1109%2fTCYB.2018.2868169&partnerID=40&md5=b0449caf03a1a423627646ba9a06d0b9"
"Semi-global output consensus for discrete-time switching networked systems subject to input saturation and external disturbances",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2859436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051665175&doi=10.1109%2fTCYB.2018.2859436&partnerID=40&md5=55a28353276267e266036d851a9c8a5d"
"3-D Fully Convolutional Networks for Multimodal Isointense Infant Brain Image Segmentation",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2797905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041812887&doi=10.1109%2fTCYB.2018.2797905&partnerID=40&md5=7c2c43795bb403b7199951e4621f0520"
"Real-time multimedia social event detection in microblog",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2762344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032433987&doi=10.1109%2fTCYB.2017.2762344&partnerID=40&md5=87dc51ea6be5e98ccd323b73433e29c0"
"Adaptive Discrete Hypergraph Matching",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2655538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013335543&doi=10.1109%2fTCYB.2017.2655538&partnerID=40&md5=1be910c75f083352c051be31a4f7e43c"
"Latent Max-Margin Multitask Learning With Skelets for 3-D Action Recognition",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2519448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962193474&doi=10.1109%2fTCYB.2016.2519448&partnerID=40&md5=ceb9174fe7436c23edf3e6c7727cb144"
"Adaptive Elastic Echo State Network for Multivariate Time Series Prediction",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2467167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979239923&doi=10.1109%2fTCYB.2015.2467167&partnerID=40&md5=befe749c8a6608789b0200441f991db0"
"An improved incremental learning approach for KPI prognosis of dynamic fuel cell system",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2498194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947975924&doi=10.1109%2fTCYB.2015.2498194&partnerID=40&md5=06268e6343f0e6b0f631ca7790f8ef52"
"Distributed adaptive fuzzy control for nonlinear multiagent systems via sliding mode observers",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2496963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947967501&doi=10.1109%2fTCYB.2015.2496963&partnerID=40&md5=a354f03e745fc672a556bdcdcea3585c"
"Automatic programming via iterated local search for dynamic job shop scheduling",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2317488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919764134&doi=10.1109%2fTCYB.2014.2317488&partnerID=40&md5=579c498fd6096d36aff1c70dad16e6d9"
"Event-Triggered Consensus of Linear Multiagent Systems with Time-Varying Communication Delays",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2922740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086747715&doi=10.1109%2fTCYB.2019.2922740&partnerID=40&md5=367c1cf5015953f3024d7042fc6e46d6"
"Recurrent Broad Learning Systems for Time Series Prediction",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2863020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053153538&doi=10.1109%2fTCYB.2018.2863020&partnerID=40&md5=3de89ec688de6132ef850be7bf11018b"
"Low-rank preserving projection via graph regularized reconstruction",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2799862","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042172812&doi=10.1109%2fTCYB.2018.2799862&partnerID=40&md5=3db60810aec68d115726f344d489fd6c"
"Fault Estimation Observer Design for Discrete-Time Takagi-Sugeno Fuzzy Systems Based on Homogenous Polynomially Parameter-Dependent Lyapunov Functions",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2693323","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018630598&doi=10.1109%2fTCYB.2017.2693323&partnerID=40&md5=f66e3f7a0661a2a39537b1b5002d2e3f"
"Ultrasound Standard Plane Detection Using a Composite Neural Network Framework",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2685080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017139145&doi=10.1109%2fTCYB.2017.2685080&partnerID=40&md5=e2bbbabeddcb922032bb84ff1266b6e8"
"An Efficient Chemical Reaction Optimization Algorithm for Multiobjective Optimization",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2363878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908389572&doi=10.1109%2fTCYB.2014.2363878&partnerID=40&md5=48aaf758122358d3f3a0c8aa3bbdda2c"
"Optimal data injection attacks in cyber-physical systems",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2846365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049145037&doi=10.1109%2fTCYB.2018.2846365&partnerID=40&md5=bd5a473f0d98d2eb3ed418ad02e29942"
"A novel cyber attack detection method in networked control systems",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2843358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049129393&doi=10.1109%2fTCYB.2018.2843358&partnerID=40&md5=5f9ab4afb7a772d7427d1ed19938212f"
"Visual Tracking with Convolutional Random Vector Functional Link Network",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2588526","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982218427&doi=10.1109%2fTCYB.2016.2588526&partnerID=40&md5=3149484aca87169d780115ac4a2a86f5"
"Robust H∞ Self-Triggered Control of Networked Systems under Packet Dropouts",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2502619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949843725&doi=10.1109%2fTCYB.2015.2502619&partnerID=40&md5=efca83b4a70b0b34c37d259d3e66fa5b"
"Pairwise constraint-guided sparse learning for feature selection",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2401733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960376740&doi=10.1109%2fTCYB.2015.2401733&partnerID=40&md5=7df8d93eef80a01e1bb6e3e4d7d1ca2e"
"A New Incomplete Pattern Classification Method Based on Evidential Reasoning",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2332037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028157055&doi=10.1109%2fTCYB.2014.2332037&partnerID=40&md5=4dfc379e4bbc9912264844321cf57ff5"
"CEQD: A Complex Mass Function to Predict Interference Effects",2021,"IEEE Transactions on Cybernetics","10.1109/TCYB.2020.3040770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099194794&doi=10.1109%2fTCYB.2020.3040770&partnerID=40&md5=e0817c57a8e9047451027a144f3efd4a"
"Going from RGB to RGBD Saliency: A Depth-Guided Transformation Model",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2932005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088201255&doi=10.1109%2fTCYB.2019.2932005&partnerID=40&md5=ce4fb5d0768e8bbcb1344566f42fe190"
"Hybrid artificial bee colony algorithm for a parallel batching distributed flow-shop problem with deteriorating jobs",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2943606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074050449&doi=10.1109%2fTCYB.2019.2943606&partnerID=40&md5=e7c7bdd9b6fe038c01ab4796656f5744"
"HUOPM: High-Utility Occupancy Pattern Mining",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2896267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078504846&doi=10.1109%2fTCYB.2019.2896267&partnerID=40&md5=d9408919e0faf03b1586e43df0b2751a"
"Event-Triggered Control for the Disturbance Decoupling Problem of Boolean Control Networks",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2746102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029154935&doi=10.1109%2fTCYB.2017.2746102&partnerID=40&md5=0d7d5e76c482ade98b15ec2d8bd24b25"
"An enhanced decomposition-based evolutionary algorithm with adaptive reference vectors",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2737519","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028457677&doi=10.1109%2fTCYB.2017.2737519&partnerID=40&md5=fd598b2dd7a31892950ab08b30a221c6"
"A One-Layer Recurrent Neural Network for Pseudoconvex Optimization Problems with Equality and Inequality Constraints",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2016.2567449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971422866&doi=10.1109%2fTCYB.2016.2567449&partnerID=40&md5=b669b16a0a0d2b8112eb6ced1bd88e44"
"A Hybrid Memetic Framework for Coverage Optimization in Wireless Sensor Networks",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2371139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960190471&doi=10.1109%2fTCYB.2014.2371139&partnerID=40&md5=8e53fd39a1bd015d439cafa3fb499f0f"
"Adaptive Synchronization of Reaction-Diffusion Neural Networks and Its Application to Secure Communication",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2877410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056568833&doi=10.1109%2fTCYB.2018.2877410&partnerID=40&md5=58cd401067880376f8c90344a9321147"
"Analysis and pinning control for output synchronization and h ∞ output synchronization of multiweighted complex networks",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2799969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041832025&doi=10.1109%2fTCYB.2018.2799969&partnerID=40&md5=91bdecbfde58fccf800d068a5655a86f"
"Adaptive Q-learning for data-based optimal output regulation with experience replay",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2821369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046374354&doi=10.1109%2fTCYB.2018.2821369&partnerID=40&md5=d877aeb95da5d2a408a4c084c90b2b1b"
"Generalized Multi-View Embedding for Visual Recognition and Cross-Modal Retrieval",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2742705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029149170&doi=10.1109%2fTCYB.2017.2742705&partnerID=40&md5=238eacd43d7eb71fb0b791216d3487a2"
"A Regularization Approach for Instance-Based Superset Label Learning",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2669639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014295580&doi=10.1109%2fTCYB.2017.2669639&partnerID=40&md5=9203606f8df18ffa03ff49bf14aedeca"
"An Adaptive Multiobjective Particle Swarm Optimization Based on Multiple Adaptive Methods",2017,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2692385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018638662&doi=10.1109%2fTCYB.2017.2692385&partnerID=40&md5=9e38729ab1a98030572b85f0faac9788"
"Optimal Output-Feedback Control of Unknown Continuous-Time Linear Systems Using Off-policy Reinforcement Learning",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2477810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992386144&doi=10.1109%2fTCYB.2015.2477810&partnerID=40&md5=87ac821808180f9ce0038d380dc1c830"
"A Hybrid Approach to Clustering in Big Data",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2477416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943172796&doi=10.1109%2fTCYB.2015.2477416&partnerID=40&md5=fb9c739979b5a6b472c7502a74fd0720"
"Adaptive Fuzzy Tracking Control of Nonlinear Systems with Asymmetric Actuator Backlash Based on a New Smooth Inverse",2016,"IEEE Transactions on Cybernetics","10.1109/TCYB.2015.2443877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970044982&doi=10.1109%2fTCYB.2015.2443877&partnerID=40&md5=2dab0785d4c3c5492f8362a7744d644d"
"Human-Like Behavior Generation Based on Head-Arms Model for Robot Tracking External Targets and Body Parts",2015,"IEEE Transactions on Cybernetics","10.1109/TCYB.2014.2351416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937805262&doi=10.1109%2fTCYB.2014.2351416&partnerID=40&md5=f5d58db5d1d8c4d604c46482b6bdf8d6"
"Finite-Time L2-Gain Asynchronous Control for Continuous-Time Positive Hidden Markov Jump Systems via T-S Fuzzy Model Approach",2021,"IEEE Transactions on Cybernetics","10.1109/TCYB.2020.2996743","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098240286&doi=10.1109%2fTCYB.2020.2996743&partnerID=40&md5=e99c38fcc4fe2511826ec648232d2a0f"
"Feature Selection Based on Neighborhood Self-Information",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2923430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079193078&doi=10.1109%2fTCYB.2019.2923430&partnerID=40&md5=d9c0d8f0be11be67da5083ed47f22425"
"Distributed Secure Cooperative Control under Denial-of-Service Attacks from Multiple Adversaries",2020,"IEEE Transactions on Cybernetics","10.1109/TCYB.2019.2896160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088201406&doi=10.1109%2fTCYB.2019.2896160&partnerID=40&md5=89f6677fcea1323709619779861db0b2"
"Stability analysis for neural networks with time-varying delay via improved techniques",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2868136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053299748&doi=10.1109%2fTCYB.2018.2868136&partnerID=40&md5=e25704c96c3897656fb03c984e10cab7"
"Hidden-Markov-Model-Based Asynchronous Filter Design of Nonlinear Markov Jump Systems in Continuous-Time Domain",2019,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2824799","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046379974&doi=10.1109%2fTCYB.2018.2824799&partnerID=40&md5=aa325859e9906f5d11f905d31bd7edc5"
"Reliable control policy of cyber-physical systems against a class of frequency-constrained sensor and actuator attacks",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2815758","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044864188&doi=10.1109%2fTCYB.2018.2815758&partnerID=40&md5=ce6b031db5c0ad878f7fd83411be4c2d"
"Observer-Based Consensus Control for Discrete-Time Multiagent Systems With Coding-Decoding Communication Protocol",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2018.2863664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053148735&doi=10.1109%2fTCYB.2018.2863664&partnerID=40&md5=51ce2d205c9855e9a7637ec887b10533"
"A decomposition-based many-objective evolutionary algorithm with two types of adjustments for direction vectors",2018,"IEEE Transactions on Cybernetics","10.1109/TCYB.2017.2737554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028725119&doi=10.1109%2fTCYB.2017.2737554&partnerID=40&md5=1596f78e7a4d24f81e696173627588be"
